id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,frameworkProgramme,masterCall,subCall,fundingScheme,objective,contentUpdateDate,rcn,grantDoi
101069625,XTremedy Medical,CLOSED,"Developing a surgical infection treatment to reduce amputations, healing times and hospital stays for diabetic foot patients",2022-07-01,2022-12-31,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-06-20,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"XTremedy Medical is a surgical ablation company founded in 2018 to commercialize technology treating deep wound infections, including Diabetic Foot Infections (DFI). Our pulsed field ablation (PFA) system is the first to deliver electrical currents non-invasively to achieve superior clinical outcomes including faster cure of infections, reduced surgeries and shorter hospital stays.The Problem:Deep tissue and bone infections are life threatening infections that affect a millions of Europeans every year.  Immunosuppressed patients are particularly vulnerable, with Diabetic Foot Ulcer Infections a leading cause of amputations in Europe. These patients are incredibly difficult to treat, requiring multiple surgeries, lengthy hospital stays and long-term antibiotics. In 20% of patients, an amputation is required to control the infection. Surgical intervention to remove infected tissue is the cornerstone of treatment but surgeons must balance removing infected material whilst preserving healthy tissue required for healing. Treatment Landscape:Current treatment modalities either only treat the surface of the wound or use mechanical forces to treat below the surface. Surface treatments fail as they leave infection below the wound bed untreated. Mechanical devices can cause more severe infections by damaging the integrity of the wound bed and propelling the infection deeper. As a result, these treatments are often ineffective, with 50% of patients requiring additional surgeries.XTremedy Solution:XTremedy Medical have developed a surgical device that delivers electrical signals through the wound. This device treats both the surface and below to zap any residual infection. The technology is non-thermal and preserves the integrity of the wound during treatment, helping reduce the time required for healing. Patients benefit from reduced surgeries, shortened hospital stays and antibiotic durations following surgery.",2024-09-06 17:41:54,239844,10.3030/101069625
101113214,Cross-KIC RI,SIGNED,Cross-KIC Strategic Regional Innovations Cluster,2023-01-01,2025-12-31,"8129911,81","8129911,81",HORIZON.3.3,HORIZON-EIT-2023-25-Cross-KIC-Regional-Innovation,2023-04-17,HORIZON,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-KIC,"As the Strategic Innovation Agenda (SIA) of the European Institute of Innovation and Technology (EIT) 2021-2027 sets out, the EIT, primarily through its Knowledge and Innovation Communities (KICs) and by expanding its Regional Innovation Scheme, should aim to strengthen innovation ecosystems that tackle global challenges.Cross-KIC Strategic Regional Innovations is a horizontal project fulfilling the above requirements by providing a platform for the KICs to share best-practices and KIC initiatives and identify joint activities within those Emerging European regions that are labelled as modest and moderate innovators, specifically EIT RIS regions and countries and the Western-Balkans. Objective: Maximise the EIT Community’s impact in the EIT Regional Innovation Scheme area as well as other priority countries and regions Work PackagesProposed activities under the Work Packages address a need emerging from the local innovation ecosystem and validated by a group of experts:1.EIT Jumpstarter – addresses the need to support entrepreneurial education and boosting entrepreneurship in our region 2.Western-Balkans – addresses the need for a closer business-academia collaboration 3.Ukraine – addresses the needs of Upskilling/Reskilling talents into entrepreneurs and providing access to European opportunities locally to decrease brain-drain 4.Cross-KIC Hub Collaboration- addresses the need for closer collaboration of the RIS Hubs within the same country and increase the visibility of the EIT Community 5.Communication and Management – addresses the need for effective management of the project Work Packages of the project are interconnected with each other to ensure strategic alignment and de-siloing of the activities proposed.",2023-06-28 16:59:19,251118,10.3030/101113214
101113035,HEI Initiative,SIGNED,HEI Initiative - Innovation Capacity Building for Higher Education,2023-01-01,2025-12-31,"79853967,07","79853967,07",HORIZON.3.3,HORIZON-EIT-2023-2025-HEI,2023-04-04,HORIZON,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-KIC,"Within Horizon Europe and included as one of the three specific objectives in the European Institute of Innovation and Technology's (EIT) Strategic Innovation Agenda (SIA) 2021-2027, the European Commission (EC) expects the EIT and the EIT Knowledge and Innovation Communities (KICs) to raise the bar in higher education and create systemic impact by (i) strengthening the innovation and entrepreneurial capacity of Higher Education Institutions (HEIs) at institutional level, (ii) integrating HEIs in innovation ecosystems and (iii) enlarging the EIT KIC reach to engage EIT KIC partner and non-partner HEIs by launching the EIT HEI Initiative. The EIT HEI 2023-2025 proposal will operationalize the favourable decision by the EIT Governing Board to continue the HEI Initiative. It offers an overview of how the HEI Initiative will leverage progress to date in advancing its goal of enhancing innovation and entrepreneurship capacity building in European higher education and fostering institutional transformation. The proposal introduces additional activities for the 2024-2025 period, marking the expansion of the Initiative beyond its pilot phase.To realize the objectives outlined in the proposal, the document delineates the vision, structure, and implementation strategy for initiative-level coordination of the program, outlining the parameters for the participation of all EIT Knowledge and Innovation Communities in terms of their involvement in Work Packages. It seeks to provide a comprehensive overview of the timeline, focus areas, budget, and anticipated impact of HEI Initiative Cohorts 2, 3 and 4 offering detailed insights into the lifecycle of individual HEI Initiative projects and their significance. Overall, the proposal underscores the substantial potential of the HEI Initiative as a significant catalyst for transforming European Higher Education Institutions into hubs of innovation.",2023-07-25 18:42:09,254952,10.3030/101113035
101113099,EIT_XKIC_A2F,SIGNED,EIT Cross-KIC Strategic Access to Finance,2023-01-01,2025-12-31,2471486,2471486,HORIZON.3.3,HORIZON-EIT-2023-25-Cross-KIC-Strategic-ATF,2023-04-04,HORIZON,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-KIC,Developing synergies of the EIT community with EIC and EIF to facilitate investments (Access to Finance) for the KICs supported ventures (startups / scaleups) & innovation projects and that also contribute to the KICs’ financial sustainability and diversification of revenues from ROI mechanisms / Equity.,2023-07-11 15:48:16,253117,10.3030/101113099
101113078,Edu Cluster,SIGNED,BUSINESS PLAN 2023-2025 FOR THE CROSS-KIC STRATEGIC EDUCATION CLUSTER,2023-01-01,2025-12-31,25025000,25025000,HORIZON.3.3,HORIZON-EIT-2023-25-Cross-KIC-Strategic-Education,2023-04-04,HORIZON,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-KIC,"The Cross-KIC Strategic Education Cluster (Edu Cluster) is an unprecedented endeavour to integrate, systematise and leverage education activities from different KICs, create joint offerings, and open new opportunities for raising EIT’s profile and market penetration. By ensuring interactions and synergies between KICs’ educational activities, the Edu Cluster creates cross-cutting opportunities, fosters peer-learning, and allows efficiency gains. As a result, EIT partners are equipped to innovate solutions to global challenges tackled by European policies, most notably the Green Deal and the Deep Tech Talent Initiative (DTTI). The different Work Packages (WPs) comprising the Edu Cluster reflect the need for transversality of EIT’s educational offer. WP2 will develop, execute, and scale the DTTI by training one million deep tech talents by 2025, therefore contributing to the new European Innovation Agenda.  WP3 will build on its success with the Girls Go Circular project by expanding its educational resources and reach to all EU member states. WP4 will support the long-term sustainability of the EIT Alumni community while ensuring inclusion and diversity. WP5 will scale up the EIT Virtual Campus (VC) through  upskilling or reskilling learners with competences in line with market demand. EIT VC will become the go-to educational portal to address knowledge needs in Europe and complement the resources of higher education institutions. WP6 will actively implement the EU Next Generation Innovation Internship scheme to place deep tech and aspiring innovators as interns at EIC and EIT-supported start-ups and scaleups. The Edu Cluster, in synergy with other Cross-KIC Clusters and the HEI Initiative, will keep strengthening the Cross-KIC offering along the entire education value chain.",2023-07-11 15:48:52,253124,10.3030/101113078
101071830,Vividye,CLOSED,Vividye Removable Print Evaluation,2022-06-01,2023-01-31,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-05-31,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"Vividye offers a removable printing innovation that enables reuse of textiles. The technology is integratable in existing industrial settings and is aiming to facilitate the reuse of workwear. With cutting edge technology from Chalmers University of Technology in Gothenburg, Sweden, we develop a product in close collaboration with industrial partners. The technology is strictly speaking two parted, with printing easily scalable but with the unique removal functionalization more difficult to visualize and frame. Within the frame of this project we want to evaluate the business opportunity of the removal step - while integrating a good strategy for protection of the intellectual property and continuously integrating sustainability in our business model. This programme would enable us to reach the market faster and offering a removable print sooner.  We want to offer a circular business model in the strive for a more sustainable future and we believe this programme could give us the right tools to achieve these goals.",2022-08-10 17:32:44,239579,10.3030/101071830
101113831,ColorSensing.,CLOSED,ColorSensing Tracking true colors,2023-06-01,2024-05-31,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-05-26,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"Reducing food waste is an issue that concerns us all; the ColorSensing company was born to contribute to this urgent global call by developing an affordable smart packaging solution to help packaged food manufacturers and retailers reduce waste and ensure the quality and safety of their products. Thanks to its CEO Mª  Eugenia Martín, what began as an idea in the research laboratory of the University of Barcelona has already transcended into a minimally viable product, which consists of the use of a QR label (Smart label) with integrated Smart inks that are capable of to determine the actual state and conditions of packaged foods. Users can read these smart labels simply by taking a photo, and with our Smart reading program developed with our algorithm, they will receive quantified information about the real state of the food they intend to consume. All the elements that this innovation includes were created and developed by our company, offering an easy-to-use solution for the food packaging industry, which does not have the necessary technology to receive information about the quality and real state of conservation of food packaged throughout its useful life. As a result, we can improve the efficiency of the supply chain and reduce the costs involved in not having constant control of the real state of the food. Our product has already been tested with excellent results thanks to our participation in the Vegalsa project, where we monitor the condition of the meat with our QR labels and through an App developed by us in a supermarket chain. We offer a solution framed within the EU standards regarding the food packaging industry, where a medium-sized manufacturer can save more than €300,000/year by using our product. Furthermore, consuming packaged food with our integrated technology would guarantee the sanitary state of the food, allowing our company to become the new standard of quality and food safety.",2023-07-25 09:55:08,254943,10.3030/101113831
101058391,HSbooster.eu,SIGNED,Standardisation Booster for H2020 & HE research results,2022-04-01,2025-03-31,2000000,2000000,HORIZON.4.2,HORIZON-WIDERA-2021-ERA-01-32,2022-04-05,HORIZON,HORIZON-WIDERA-2021-ERA-01,HORIZON-WIDERA-2021-ERA-01,HORIZON-CSA,"HSbooster.eu will increase the European standardisation impact coming from H2020 & Horizon Europe Research & Innovation projects, by designing, launching, and managing a dedicated booster-type initiative. HSbooster.eu will draw from the positive and practical experience of the H2020 CSA StandICT.eu and two previous Boosters (Common Dissemination Booster, CDB & Horizon Results Booster, HRB) and it will:a) Design and implement an effective range of Automated, Proactive, and Premium Services to boost standardisation results from European-led initiatives; b) Launch & manage a robust and efficient Facility to serve R&I projects over 30 months, also owing to an External Pool of Experts to support the Premium Services delivered; c) Deliver a Training Academy of next generation of standardisation experts; d) Enjoy steering from an authoritative Expert Advisory Group, tapping directly into the WGs & TCs of SDOs, tackling EU priorities, challenges & gaps. HSbooster.eu is proposed by a lean Consortium of Partners with extensive experience in the Standardisation landscape Trust-IT Srl (IT), the Coordinator of StandICT.eu and CDB, Dublin City University (IE), an active player in SDO WGs & TCs and in educating future standards experts, Dansk Standard (DE), with a track record in increasing European impact on the international standards scene, University of Belgrade (RS), experts in delivering training packages to support standardisation efforts, and SGS (ES), experts in certification. Principal outputs: The HSbooster.eu Service Facility, serving 300+ projects/organisations and providing feedback on the services received, A continuous Open Call delivering 230+ Premium Services, 250+ experts contractualised, and 1,500+ people trained); 14 Webinars, 3 Workshops, 1 final event, 3 Standards Impact Reports, an engaged, multi-stakeholder Community of 2,000+ individuals in Europe, bridging the R&I community (1,000+ H2020 and HE projects) and the standardisation experts.",2022-09-14 15:56:34,241769,10.3030/101058391
101071850,StrokeAlert- WomenEU,CLOSED,Striking Stroke- enhancing and expanding StrokeAlert’s business skills,2022-07-01,2023-06-30,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-06-30,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"Our vision is to preserve Improve the quality of life by reducing silent stroke impact.  We will develop, manufacture, and introduce the first easy-to-use device for alerting stroke for high-risk populations. The first market is hospital use during sedation, with the end-stage market being home telemonitoring. The company has a clear patentable product, a large growing market, and an expert and experienced team. StrokeAlert's intellectual property is an alerting system via continuous monitoring of hemodynamic parameters (patent submitted). StrokeAlert's impact will be reducing morbidity and mortality from stroke. We shall compare patients' neurological outcomes with and without StrokeAlert.",2022-08-26 02:23:07,240124,10.3030/101071850
101114385,MedicQuant,CLOSED,Commercial maturation of MedicQuant,2023-07-01,2024-06-30,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-06-30,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"MedicQuant is an in vitro diagnostic company where we have invented a deep-tech platform technology that will revolutionize small molecule diagnostics. Our first product, DoaQuant, focuses on improving stroke management. In the event of stroke rapid treatment is vital for survival and every minute matters. It is crucial to determine the level of anticoagulant (AC) drugs in these patients, as this determines which lifesaving treatment can be given. Current diagnostic solutions take more than 40 minutes thus risking patients’ lives. DoaQuant can rapidly provide clinicians with the answer they need to determine the correct life-saving management in stroke, thus greatly reducing delay in treatment, mortality, and disability. Dr. Line Debois is CEO and co-founder of MedicQuant and has, through her academic career, researched biosensors concluding in the co-invention of the technology behind MedicQuant. She has taken the position of CEO in MedicQuant since incorporation, with the vision to lead the company to success and make a difference in the healthcare system. The overall goal with the activities performed during the Women TechEU program is commercial maturation of MedicQuant and preparing for VC fundraising. This will be achieved through specific tasks and by further developing CEO Line’s commercial and leadership skills. The specific activities to achieve this is making a market access strategy (through reimbursement analysis, regulatory strategy, pricing strategy and willingness to buy), preparation of documentation portfolio for investment and further developing commercial skills through the mentoring program that are needed for VC fundraise and manage a company in growth. This program will directly help overcoming the most crucial commercial challenges that both MedicQuant and Line as CEO are currently facing, thereby enabling MedicQuant to become a female lead success, empowering women in deep-tech and fostering further diversity in the life-science sector.",2023-07-07 17:05:52,252568,10.3030/101114385
101071747,InC,CLOSED,Innovative nanostructured aluminium composite,2022-06-01,2023-05-31,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-05-25,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"""Innovative nanostructured Aluminium composite. A constant goal in almost all areas of electronics is miniaturization. Miniaturization leads to a reduction in strip thicknesses and places ever higher demands on materials in terms of strength, conductivity, and formability. The trend towards transmitting higher currents goes hand in hand with higher demands on the base material. A key requirement for materials is thermal relaxation resistance, which enables it to maintain spring forces and transmit currents.Soluterials goal is to develop, produce and to offer nano-structured lightweight materials. Based on Ms. Kasakewitsch's scientific work and doctoral thesis, we developed a nanostructured aluminium material InC and transferred the production process from laboratory to pilot industrial scale. InC is the material that meets contemporary requirements and sets the course for the future.  It’s a key enabling technology that will lead to far-reaching developments in downstream industries. The material properties are needed in all future industries, such as e-mobility, 5G, and electronics. For example, electrical conductors such as high-voltage cables could be constructed as self-supporting materials in future; in e-mobility, e-motors could be radically miniaturised.  InC opens up completely new possibilities for the miniaturisation of electrical components. In addition, like aluminium, InC can be produced cost-effectively on established production lines in one process step.Soluterials is a """"game-changer"""" in a multipurpose metal design (our customers can streamline their production by using only one instead of several metals/alloys for their different products/applications). Soluterials is a knowledge provider, as we help our customers to develop new benefits and products with InC.""",2022-08-16 17:24:48,239585,10.3030/101071747
101114041,SOLAR BABYSITTER,CLOSED,"""""""Solar BabySitter""""- technology to change solar world""",2023-06-01,2024-02-29,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-05-31,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"Team, led by women CEO Skirmante, is working on disruptive AI based technology for PV plants operation, able to fully replace existing operation models increasing profitability and adapting them to the distributed energy generation system needs. Innovative Energy Intelligence System is in the final stage of development (TRL6).PV has already become recognized worldwide as the cost effective energy source, but it still bears huge potential for further cost reduction contributing to one of the greatest challenges for humanity - eradicating energy poverty. This is achievable through a twofold approach by increasing overall efficiency and improving operation of PV systems. This is where proposed innovative product - SOLAR BABYSITTER is stepping in addressing both cost categories. Team main goal is to successfully and timely enter the market with the developed disruptive technology. This project is an initial step on a pathway to scaling up at accelerated growth scenario, supporting preparation for participation in EIC Accelerator. Team seeks to review and confirm business model, establish solid partnership basis for future business and to develop a sustainable growth strategy. To achieve this target, following project objectives were formulated: 1) PREPARE. To become an investment ready company, mentoring and coaching services are needed to gain skills and knowledge for timely upgrade of SOLAR BABYSITTER. Business model and growth strategy, a series fundraising and other analysis will be prepared for fast market penetration. 2) CONNECT. To establish a strong business partner network. To connect and attract the companies to market validation campaign. Participation and representation in the dedicated networking and pitching events organised by InvestEU, EEN and EIC Woman Leadership Programme, etc. 3) ENGAGE. To engage and attract tech-savvy women to the booming solar sector through campaign “Women Leading Tech” and wide interview-like dissemination events.",2023-06-28 17:03:18,251204,10.3030/101114041
101114564,DIO,CLOSED,Promoting gender parity and diversity at Dioxycle,2023-07-01,2024-06-30,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-06-02,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"DIOXYCLE develops solutions to cost-efficiently capture and convert industrial CO2 into sustainable fuel and chemicals. By doing so, DIOXYCLE empowers industries to reduce their emissions in an economically viable way while offering sustainable alternatives to everyday commodities currently mainly produced from fossil resources such as carbon monoxide (CO, chemical precursor), ethylene (C2H4, plastics precursor) or ethanol (C2H5OH, fuel). DIOXYCLE is positioned as a technology and service provider and is focused on CO2 emissions from hard-to-abate sectors (such as chemicals, steel, energy production and cement).",2023-06-28 16:56:40,251067,10.3030/101114564
101072034,Food Tech Innovation,CLOSED,Securing international IP Rights for Food tech Innovation: Prolonging shelf-life of plant-based products,2022-07-01,2023-06-30,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-06-30,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"DIE FRISCHEMNAUFAKTUR (DFM) is a food tech start-up from Saxony-Anhalt a structural week region in Eastern Germany. The deep tech food start-up was founded by Dr. Jenny Müller in 2017. Our female founder is still full-time operating CEO and leading the company to grow further. DFM specializes in developing ground-breaking food-technology aiming to prolong the shelf-life of plant-based ultra-fresh products like e.g. fresh-cut fruits, salads and drinks. The very short shelf-life of 1-4 days leads to a huge amount of food-waste in private households and retail, as they have to throw away perished products.With its innovation and overall vision of DIE FRISCHEMAUFAKTUR tackles two societal challenges: 1.Reducing and preventing unnecessary food waste and thus efficient use of resources and battling hunger2.Making healthy eating easy and convenientDFM develops production processes to create products, that last far longer than competitive products. The prolongation of shelf-life can be up to factor 30. E.g. DFM developed a process to make fresh-cut pineapple chunks last up to 6 weeks. For this process patents are filed. The best performing product is: fruit and herb infused water.Adding fruit to water is the most natural way to give water a delicious taste – without added sugars, sweeteners or anything. DFM has developed a patented process that solves the short shelf life and offers infused water with 3 months shelf-life. Two patents for the production process of infused water in Germany were already granted. An International PCT patent was filed. Still, in Q1 2022 DFM has to decide for which countries in the world a patent shall be pursued. For each country significant costs of 3-10 TEUR arise. Covering those costs is extremely difficult for a start-up, still having a valid patent in the most important countries worldwide can offer a big chance, too.A grant from Women TechEU would allow to file patents for China, Japan, India, Brazil, Canada, Mexico etc.",2022-08-26 02:22:04,240119,10.3030/101072034
101071988,Woman Tech EU,CLOSED,Women Tech EU x CTD AS,2022-06-01,2023-02-28,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-05-16,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"Primary objectives are market mapping and scaling growth related to our business plan. It is highly relevant to implement these in our strategic planning and development from an early stage to assess our market opportunity at a fast pace. Secondary objectives are preparing our business for expansion through insight into public procurement and employment.Up until today we have gained information on the market situation for VR training in Norway, and characteristics that are important to take into consideration in our country. However, we are focusing on developing VR-training on international standardized procedures, confirming a great potential for our solution outside of the country. In order to succeed, we need to dedicate resources to execute an analysis of the international market. In particular, we need to conduct a competitor landscape analysis in the field. This includes addressing suppliers of medical training in VR and suppliers of e-learning for procedural training. Additionally, we need to address which markets will be our primary objectives for future expansion. These will be addressed by conducting a target market analysis and industry overview. We thereafter need to get insight and knowledge on the purchase process for our primary objectives, besides building the foundation for our employment.Women TechEU can help our business growth strategy both through mentorship and financing. We would benefit from having a mentor with experience from working with business in a fast-paced growth environment. Furthermore, we would benefit if the mentor had worked with MedTech and/or internationalization. It would be valuable for us to have a mentor that could play an active role in helping us improve our starting point related to facing the demanding and time-consuming purchase process. Included in this, is having mentorship to help us evaluate and strengthen our foundation for building a high-performance team.",2022-08-16 17:30:06,239587,10.3030/101071988
101058623,VERITY,SIGNED,deVEloping scientific Research with ethIcs and inTegritY,2022-09-01,2025-08-31,"1847563,75",1847562,HORIZON.4.2,HORIZON-WIDERA-2021-ERA-01-44,2022-04-11,HORIZON,HORIZON-WIDERA-2021-ERA-01,HORIZON-WIDERA-2021-ERA-01,HORIZON-RIA,"""Different """"machines of trust"""" in science have been identified in the literature: research ethics, research integrity, science communication, benefit sharing and technology assessment. Previous EU funded projects have focused on particular actors of the trust in science ecosystem (e.g. scientists, research funding organisations, research ethics committees) to explore the impact of particular """"machines"""" (e.g. science communication, research ethics). VERITY goes beyond the state of the art by conceptualising """"stewards of trust"""" as the actors of the ecosystem that are responsible for upholding societal trust in science and facilitating science-society co-creation, either this refers to formally responsible organisations like research funding organisations and higher education institutions, or it refers to de facto responsible organisations like social media companies and video streaming platforms which influence societal perceptions of science and innovation. VERITY combines multidisciplinary expertise, both from the social sciences and engineering, to synthesise existing knowledge to evaluate tools and methods for enhancing trust in science through original research and small-scale participatory activities, before producing the VERITY Protocol of Recommendations for """"stewards of trust"""". VERITY brings forward interdisciplinary expertise to perform network analysis and execute interventions on social media, to validate the VERITY Protocol and alleviate practical barriers for its uptake in practice by different stakeholders. VERITY findings will be widely disseminated to different """"stewards of trust"""", such as policymakers,  research funding and performing organisations, higher education institutions and other research and innovation actors, to enhance societal trust in science and facilitate science-society co-creation.""",2023-03-10 20:14:05,241315,10.3030/101058623
101072294,SP-Milk,CLOSED,Production of a new biodegradable bioplastic made up of biomolecules extracted from expired milk,2022-06-01,2022-11-30,0,75000,HORIZON.3.2,HORIZON-EIE-2021-SCALEUP-01-03,2022-05-31,HORIZON,HORIZON-EIE-2021-SCALEUP-01,HORIZON-EIE-2021-SCALEUP-01,HORIZON-CSA,"The global plastic production reached up to 448 million tons in 2018, of which approximately 8 million tons are entering into the oceans every year. The imprudent use of plastics in our everyday life elevated plastics into the major pollutant component of the world seas and oceans.  At the same time, every year in Europe 3-6 million tons of milk are thrown away as waste. Splastica is an innovative startup and a spin off from University of Rome Tor Vergata founded in 2019, whose CEO is a woman, which found an innovative way to turn expired milk into a biobased and biodegradable plastic, by means of a patented process. This bioplastic has been widely characterized, showing good hardness, resistance and great stability in a wide range of temperatures, and in contact with food, water, detergents. The single-use plastic industry is the target field of application of SP-Milk bioplastic. Single-use plastics, often also referred to as disposable plastics, are commonly used for plastic packaging and include items intended to be used only once. The recent EU Directive 2019/904, the SUP Directive, imposes, from July 2021, EU wide market restriction measures (bans) for various single-use products such as plastic cutlery, plates, stirrers and straws, oxo-degradable plastics and expanded polystyrene food and drink containers. SPlastica business idea is to bring to the market SP-Milk bioplastic in the form of granules to be used by plastic processing companies with injection moulding and compression moulding machines or to produce films for industrial packaging applications. Project Objectives within the Women TechEU program are: the optimization of the bioplastic formulation to assess its machinability with industrial machines; the material certifications (bioplastic material; compostability; material in contact with food); the study and design the wastewater treatment system inherent to the SP-Milk production process and the layout of a industrial scale plant.",2022-08-12 16:19:51,239620,10.3030/101072294
101113683,ALGBIO,CLOSED,ALGBIO - CO2 capture from flue gas and phycoremediation of wastewater via microalgae for carbon negative biofuels/bioplastic production with the circular economy model,2023-07-01,2024-03-31,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-06-02,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,"The level of CO2 in the atmosphere increased two times compared to the pre-industrial period. The biggest reasons for this are the flue gases of the factories and greenhouse gas emissions in transportation. Billion tons of industrial wastewater and CO2 from the same factories continue to destroy our biodiversity in sea/lakes/rivers because of mucilage, eutrophication, ocean acidification, and deoxygenation.With global production sectors responsible for one-fifth of carbon emissions – consuming 54% of the world’s energy sources – there is an urgent need for manufacturing companies to minimize CO2 emissions and optimize energy consumption. ALGBIO provides production facilities and industry with a circular economy model service, where they can capture their carbon, purify their waste, and produce their energies and raw materials.ALGBIO will help the industry lower the environmental impact of the wastewater and flue gasses while turning the waste into energy with its circular economy model and patent-pending technology.ALGBIO’s bioremediation technology is called phycoremediation, which can be defined as the use of microalgae for the removal or biotransformation of pollutants, including nutrients and xenobiotics from wastewater and CO2 from waste air. Rubisco enzyme activities of ALGBIO's metabolic engineering algae species have been increased. In this way, ALGBIO realizes carbon capture more efficiently and cost-effectively. With advanced phycoremediation, ALGBIO can remove up to 95% of biological oxygen demand, chemical oxygen demand, nitrogen, phosphorus and conductivity from industrial wastewater and sewage compared to an un-efficient, carbon-positive conventional bacterial treatment. The successful completion of the ALGBIO project will enable us to identify the pilot customers and implement our solution ALGBIO  photobioreactors and ALGBIO biofuel production reactor after the project completion.",2023-07-24 18:08:03,254794,10.3030/101113683
101112701,EIT-H2CITIES,TERMINATED,EIT Hydrogen Cities,2023-01-01,2025-10-31,5806125,"4056412,63",HORIZON.3.3,HORIZON-EIT-2023-25-TI,2023-06-01,HORIZON,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-2023-2025-KIC,HORIZON-EIT-KIC,"EIT-H2Cities is a XKIC collaboration driving industry-led systemic innovation for the uptake of hydrogen (H2) applications in mobility. EIT UM, EIT-M and CKIC will collaborate with industry actors to create Hydrogen Living Labs in two RIS cities. Together with the local community, innovators will test new products and changes in the energy chain. Hereby, EIT-H2Cities will break the circular conundrum of high production cost, low demand, no infrastructure, and address cities’ lack of capacity to build a replicable roadmap for local authorities looking to integrate hydrogen into their net-zero strategies. On budgetary division, in EIT-H2Cities the three KICs aim to consume less than 20% of the total costs. Defined innovation partners cover 48% of total costs and new legal partners will cover 32% of total costs. The decision to have legal partners within the XKIC is innovative in itself but also drives up co-financing and ensures city and industry full engagement in the initiative with a higher likelihood of financial success. Furthermore, EIT-H2Cities will build on programmes such as the Mission Platform and aims to become an umbrella association for wider engagement beyond the project lifespan, including for example district heating systems and local generation and storage. Our open partnership model will deliver EIT core KPIs on marketed innovation and SME/ Start-ups created, while a commercial pipeline and city replications will result from the experience of EIT-H2Cities. Dissemination, communication and exploitation activities will aim at inspiring follower cities and exposing citizens to the benefits of H2 applications in the mobility sector.  Overall, EIT-H2Cities is a unique opportunity for a highly relevant XKIC that responds to community needs and enables EU companies to gain skills, capacity and market share in a rapidly growing economic sector.",2023-06-28 16:57:54,251103,10.3030/101112701
